tmdb_id,film_title,film_adult,film_runtime_min,film_genres,film_rating,film_vote_count,film_mpaa_rating,film_original_title,film_language_name,film_imdb_id,film_wikidata_id,film_countries,film_year,film_release_date,film_popularity,film_budget,film_revenue,film_studios,film_director,film_soundtrack_composer_raw,film_top_cast,film_keywords,film_ingested_at,match_method,soundtrack_type,notes,matched_at,release_group_id,release_group_mbid,album_title,rg_primary_type,rg_secondary_types,release_id,release_mbid,release_title,release_status,release_packaging,barcode,release_language,release_script,release_comment,album_us_release_date,album_us_release_year,album_us_release_month_min_observed,album_us_release_day_min_observed,us_date_has_missing_month,us_date_has_missing_day,us_any_event_missing_month,us_any_event_missing_day,rg_tags_text,release_tags_text,label_names,label_mbids,label_tags_text,rg_rating,rg_rating_count,release_meta_date_added,release_meta_info_url,release_meta_amazon_asin,release_meta_cover_art_presence,release_status_clean,keep_row,is_canonical_soundtrack,is_canonical_songtrack,canonical_rule,canonical_songtrack_rule,days_since_film_release,days_since_album_release,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,vote_count_above_500,composer_primary_clean,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_album_status,lfm_album_listeners,lfm_album_playcount,lfm_album_url,lfm_album_query_method,lfm_album_pulled_at,log_lfm_album_listeners,log_lfm_album_playcount
293863,The Age of Adaline,False,112,"Romance, Fantasy, Drama",7.471,6988,PG-13,The Age of Adaline,English,tt1655441,Q16242543,United States of America,2015,2015-04-16,5.0044,25000000,65663276,"Lakeshore Entertainment, Sidney Kimmel Entertainment, Lionsgate",Lee Toland Krieger,Rob Simonsen,"Blake Lively, Michiel Huisman, Harrison Ford, Ellen Burstyn, Kathy Baker","immortality, san francisco, california, love, forever",2026-01-19 01:36:05.016 -0500,imdb_exact,score,,2026-01-25 02:45:25.371 -0500,1560635,58942203-930c-4778-a445-a7824e15fca0,The Age of Adaline (Original Motion Picture Score),Album,Soundtrack,1650930.0,dac6b919-e26b-4524-a34f-098ebff58d46,The Age of Adaline: Original Motion Picture Score,Official,Digipak,780163447224.0,English,Latin,,2015-05-12,2015.0,5.0,12.0,False,False,False,False,,,Lakeshore Records,7c4964d4-173c-4802-b7ef-8a20181c54f5,soundtrack | soundtrack label,,,2015-08-27 01:26:03.874 -0400,,,present,Official,True,True,False,multi_album_score_title,,3943,3917.0,,,,,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,Rob Simonsen,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,16330.0,138202.0,https://www.last.fm/music/Rob+Simonsen/The+Age+of+Adaline+(Original+Motion+Picture+Score),text,2026-01-28 21:41:53.999101+00:00,9.700759185964511,11.83647166199102
254320,The Lobster,False,119,"Comedy, Drama, Romance",7.029,6704,R,The Lobster,English,tt3464902,Q16996794,France / Greece / Ireland / Netherlands / United Kingdom,2015,2015-10-15,4.9025,4000000,15700000,"Scarlet Films, Haut et Court, Eurimages, Lemming Film, Element Pictures, Nederlands Fonds voor de Film, Greek Film Centre, Faliro House Productions, Limp, Film4 Productions, Protagonist Pictures",Yorgos Lanthimos,Unknown,"Colin Farrell, Rachel Weisz, Olivia Colman, Léa Seydoux, Michael Smiley","hotel, suicide attempt, boat, dystopia, woods",2026-01-19 01:36:05.016 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,1792123,889ab67c-9430-4d79-a6d4-03eb5c3da623,The Lobster,Album,Soundtrack,1947880.0,16e078f5-d6f5-46e4-adee-c4dc4d32cf59,The Lobster,Official,,,English,Latin,,,,,,,,,,,,Lakeshore Records,7c4964d4-173c-4802-b7ef-8a20181c54f5,soundtrack | soundtrack label,,,2017-04-11 16:31:56.905 -0400,,,present,Official,True,True,False,single_album_film,,3761,,,,,,,,,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Unknown,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,12.0,69.0,https://www.last.fm/music/Various+Artists/The+Lobster,text,2026-01-28 21:51:51.491685+00:00,2.4849066497880004,4.23410650459726
166424,Fantastic Four,False,100,"Action, Adventure, Science Fiction",4.437,6303,PG-13,Fantastic Four,English,tt1502712,Q16795448,United Kingdom / Germany / United States of America,2015,2015-08-05,4.3128,120000000,167977596,"20th Century Fox, Constantin Film, Marvel Entertainment, Marv, Genre Films, Robert Kulzer Productions, TSG Entertainment",Josh Trank,"Marco Beltrami, Philip Glass","Miles Teller, Michael B. Jordan, Kate Mara, Jamie Bell, Toby Kebbell","teleportation, superhero, transformation, telekinesis, portal",2026-01-19 01:36:05.016 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,1556466,a2f49b21-d479-4471-bd34-1f10beefcb16,The Fantastic Four,Album,Soundtrack,1645680.0,af69f396-60fb-41a7-8c0c-4298ec3af66c,The Fantastic Four,Official,,886445175981.0,English,Latin,,2015-07-31,2015.0,7.0,31.0,False,False,False,False,classical,,Sony Classical,10920823-9ed8-45d9-adb3-69fc22475ab0,classical | sicc | soundtrack | star wars,,,2015-08-13 14:21:08.093 -0400,https://www.amazon.com/gp/product/B012JM6A1E,B012JM6A1E,present,Official,True,True,False,single_album_film,,3832,3837.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Marco Beltrami,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,19.0,56.0,https://www.last.fm/music/Marco+Beltrami/The+Fantastic+Four,text,2026-01-28 21:58:27.901742+00:00,2.9444389791664403,4.02535169073515
201085,Crimson Peak,False,119,"Horror, Mystery, Romance",6.7,5145,R,Crimson Peak,English,tt2554274,Q15729025,United States of America,2015,2015-10-13,4.24,55000000,74700000,"Double Dare You, Legendary Pictures",Guillermo del Toro,Fernando Velázquez,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam, Jim Beaver","psychopath, poison, haunted house, mining, murder",2026-01-19 01:36:05.016 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,1593050,15b8b160-e278-4542-839d-f40390a6f4a5,Crimson Peak (Original Motion Picture Soundtrack),Album,Soundtrack,1693314.0,790dd5f1-9268-481f-a448-96d32a2a0917,Crimson Peak,Official,,,English,Latin,,2015-10-14,2015.0,10.0,14.0,False,False,False,False,,,Quartet Records,7281cf5e-8b46-4efa-a3a4-ae3b42cbd4ae,soundtrack | soundtrack label | soundtracks,,,2015-11-26 09:58:52.838 -0500,,,present,Official,True,True,False,single_album_film,,3763,3762.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,Fernando Velázquez,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,45027.0,321583.0,https://www.last.fm/music/Fernando+Vel%C3%A1zquez/Crimson+Peak+(Original+Motion+Picture+Soundtrack),text,2026-01-28 20:27:21.050329+00:00,10.715017588824425,12.681010954193255
211672,Minions,False,91,"Family, Animation, Adventure, Comedy",6.416,10940,PG,Minions,English,tt2293640,Q13619743,United States of America,2015,2015-06-17,4.1275,74000000,1159457503,"Illumination, Universal Pictures","Kyle Balda, Pierre Coffin",Heitor Pereira,"Sandra Bullock, Jon Hamm, Michael Keaton, Allison Janney, Steve Coogan","assistant, villain, prequel, aftercreditsstinger, duringcreditsstinger",2026-01-19 01:36:05.016 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,1547527,1f2cef8e-b11c-4ead-acc3-29e81664a9a1,Minions: Original Motion Picture Soundtrack,Album,Soundtrack,1634420.0,fbbb3f5a-005b-4597-8e48-fc9a61265150,Minions: Original Motion Picture Soundtrack,Official,,,English,Latin,,2015-07-10,2015.0,7.0,10.0,False,False,False,False,,,Back Lot Music,227b901e-7ba3-4a1d-a3cb-3cb67a22e660,soundtrack,,,2015-07-17 23:23:48.799 -0400,,,present,Official,True,True,False,single_album_film,,3881,3858.0,,,,,,,,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Heitor Pereira,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,36.0,351.0,https://www.last.fm/music/Heitor+Pereira/Minions:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:30:55.471529+00:00,3.58351893845611,5.860786223465865
292040,Spooks: The Greater Good,False,104,"Thriller, Action",6.031,612,R,Spooks: The Greater Good,English,tt3321300,Q16045281,United Kingdom,2015,2015-04-11,4.1259,0,1473809,"Creative England, BBC Film, Isle of Man Film, Shine Pictures, Pinewood Pictures, Kudos",Bharat Nalluri,Dominic Lewis,"Peter Firth, Kit Harington, Elyes Gabel, Jennifer Ehle, Tim McInnerny","corruption, escape, police, explosive, kidnapping",2026-01-19 01:36:05.016 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,1532412,ed5950bc-7fa8-4714-9572-807741b7e5a1,Spooks the Greater Good,Album,Soundtrack,1615429.0,c14f5b9f-533c-49f4-8950-203e5572b0df,Spooks: The Greater Good,Official,,,English,Latin,,2015-01-01,2015.0,,,True,True,True,True,,,Silva Screen Records,5d6f0265-97f8-42ca-a0ae-67f7226403fb,soundtrack | soundtrack label | cinematic | film music | film score | orchestral | production music | score | vgm | video game music,,,2015-06-05 09:23:40.251 -0400,,,present,Official,True,True,False,single_album_film,,3948,4048.0,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Dominic Lewis,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,1.0,23.0,https://www.last.fm/music/Dominic+Lewis/Spooks+The+Greater+Good,text,2026-01-28 22:15:11.708868+00:00,0.0,3.1354942159291497
277216,Straight Outta Compton,False,147,"Drama, Music, History",7.783,4105,R,Straight Outta Compton,English,tt1398426,Q18154625,United Kingdom / United States of America,2015,2015-08-11,4.0475,28000000,201634991,"Broken Chair Flickz, Universal Pictures, Legendary Pictures, Cube Vision, Crucial Films, Circle of Confusion, Will Packer Productions, Xenon Pictures",F. Gary Gray,Joseph Trapanese,"LaKeith Stanfield, Aldis Hodge, Jason Mitchell, Paul Giamatti, Alexandra Shipp","drug dealer, police brutality, husband wife relationship, rap music, hip-hop",2026-01-19 01:36:05.016 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,1621691,29c5e51e-bb86-472f-b9a8-f61914750eaa,Straight Outta Compton: Music From the Motion Picture,Album,Soundtrack,1729653.0,4efa9dfa-8515-4fbe-9ade-10b3b1eb15cf,Straight Outta Compton: Music From the Motion Picture,Official,Jewel Case,602547447050.0,English,Latin,,2016-01-08,2016.0,1.0,8.0,False,False,False,False,hip hop,,Priority Records | UMe,93ba13c1-5d3f-4618-a8e7-17aeffff1da6 | ce7a2977-c7dd-4695-97e0-5e72572bf0d3,hip hop | clean up | disco,,,2016-02-13 11:15:37.494 -0500,,B017Z6LU2I,present,Official,True,True,False,single_album_film,,3826,3676.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,Joseph Trapanese,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,74.0,762.0,https://www.last.fm/music/Various+Artists/Straight+Outta+Compton:+Music+from+the+Motion+Picture,text,2026-01-28 21:32:42.782006+00:00,4.30406509320417,6.635946555686647
227973,The Peanuts Movie,False,88,"Comedy, Animation, Family",6.951,1753,G,The Peanuts Movie,English,tt2452042,Q15982441,United States of America,2015,2015-11-05,3.9567,99000000,246233113,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",Steve Martino,Christophe Beck,"Noah Schnapp, Bill Melendez, Marleik 'Mar Mar' Walker, Alex Garfin, Hadley Belle Miller","based on comic, computer animation, red baron, family, comic strip",2026-01-19 01:36:05.016 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,1580749,8daabcf4-6618-413a-9eea-b859dcd5f4f0,The Peanuts Movie: Original Motion Picture Soundtrack,Album,Soundtrack,1677649.0,b575f4d9-2f8a-4726-9d1d-cd8d5ba0f053,The Peanuts Movie: Original Motion Picture Soundtrack,Official,,,English,Latin,,2015-10-22,2015.0,10.0,22.0,False,False,False,False,pop,,Epic,8f638ddb-131a-4cc3-b3d4-7ebdac201b55,américain | contemporary r&b | discogs dump | hip hop | pop | usa | american | contemporary rnb,,,2015-10-25 09:42:08.394 -0400,https://www.amazon.com/gp/product/B016E5PZW2,B016E5PZW2,absent,Official,True,True,False,single_album_film,,3740,3754.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Christophe Beck,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,25.0,250.0,https://www.last.fm/music/Christophe+Beck/The+Peanuts+Movie:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:53:17.378304+00:00,3.2188758248682006,5.521460917862246
257445,Goosebumps,False,103,"Adventure, Horror, Comedy",6.313,3919,PG,Goosebumps,English,tt1051904,Q16994327,United States of America / Australia,2015,2015-08-05,3.5571,58000000,158261424,"Original Film, Scholastic Entertainment, Columbia Pictures, Village Roadshow Pictures, Sony Pictures Animation",Rob Letterman,Danny Elfman,"Jack Black, Dylan Minnette, Odeya Rush, Amy Ryan, Ryan Lee","based on novel or book, magic, yeti, werewolf, family",2026-01-19 01:36:05.016 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,1572087,e042e10f-592a-4fa6-bdfe-c0c362c13dca,Goosebumps,Album,Soundtrack,1666028.0,339f41c5-cd4d-4661-b997-d7ff19fb6401,Goosebumps,Official,,888751322028.0,English,Latin,,2015-10-23,2015.0,10.0,23.0,False,False,False,False,classical | film score | soundtrack,film score | soundtrack,Sony Classical,10920823-9ed8-45d9-adb3-69fc22475ab0,classical | sicc | soundtrack | star wars,100.0,1.0,2015-10-02 19:48:02.925 -0400,https://www.amazon.com/gp/product/B0126DJ14O,B0126DJ14O,present,Official,True,True,False,single_album_film,,3832,3753.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Danny Elfman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,106.0,2559.0,https://www.last.fm/music/Danny+Elfman/Goosebumps,text,2026-01-28 22:12:07.190579+00:00,4.663439094112067,7.847371836159788
258509,Alvin and the Chipmunks: The Road Chip,False,92,"Family, Comedy, Music, Adventure, Animation",6.025,1731,PG,Alvin and the Chipmunks: The Road Chip,English,tt2974918,Q19801728,United States of America,2015,2015-12-17,3.4765,90000000,233755553,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",Walt Becker,Mark Mothersbaugh,"Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney, Kimberly Williams-Paisley","anthropomorphism, chipmunk, hitchhiker, aftercreditsstinger, duringcreditsstinger",2026-01-19 01:36:05.016 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,1634295,4e855022-9890-4c0b-9f00-edbcc1c535ad,Alvin and the Chipmunks: The Road Chip (Original Motion Picture Soundtrack),Album,Soundtrack,1745258.0,c35ab03c-542a-435f-9d6c-fbbf9e303a9a,Alvin and the Chipmunks: The Road Chip: Original Motion Picture Soundtrack,Official,,,English,Latin,,2015-01-01,2015.0,,,True,True,True,True,pop,,Universal Republic Records,8f23c520-d702-4621-88fa-ac66ae15e573,,,,2016-03-12 16:23:42.299 -0500,https://www.amazon.co.uk/gp/product/B016YHGGYQ,B016YHGGYQ,absent,Official,True,True,False,single_album_film,,3698,4048.0,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,Mark Mothersbaugh,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,560.0,3283.0,https://www.last.fm/music/The+Chipmunks/Alvin+and+the+Chipmunks:+The+Road+Chip+(Original+Motion+Picture+Soundtrack),text,2026-01-28 21:40:08.696491+00:00,6.327936783729195,8.096512917501594
243688,Poltergeist,False,93,Horror,5.22,2358,PG-13,Poltergeist,English,tt1029360,Q15040721,United States of America,2015,2015-05-20,3.4462,35000000,95682614,"TSG Entertainment, Ghost House Pictures, Vertigo Entertainment, Metro-Goldwyn-Mayer, Fox 2000 Pictures",Gil Kenan,Marc Streitenfeld,"Sam Rockwell, Rosemarie DeWitt, Saxon Sharbino, Kyle Catlett, Kennedi Clements","poltergeist, haunted house, remake, duringcreditsstinger",2026-01-19 01:36:05.016 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,1557562,18fc94ec-ff6f-45dd-9c41-2efc71b74c8d,Poltergeist: Original Motion Picture Soundtrack,Album,Soundtrack,1647009.0,9c10e0a1-f4d8-4e7e-9527-b1882f439288,Poltergeist: Original Motion Picture Soundtrack,Official,,886445102543.0,English,Latin,,2015-05-19,2015.0,5.0,19.0,False,False,False,False,classical | score | soundtrack,classical | score | soundtrack,Sony Classical,10920823-9ed8-45d9-adb3-69fc22475ab0,classical | sicc | soundtrack | star wars,,,2015-08-16 13:52:42.401 -0400,https://www.amazon.com/gp/product/B00X6FCEH8,B00X6FCEH8,present,Official,True,True,False,single_album_film,,3909,3910.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Marc Streitenfeld,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,8.0,56.0,https://www.last.fm/music/Marc+Streitenfeld/Poltergeist:+Original+Motion+Picture+Soundtrack,text,2026-01-28 20:28:22.076783+00:00,2.0794415416798357,4.02535169073515
253412,Everest,False,121,"Adventure, Drama, History",6.827,5112,PG-13,Everest,English,tt2719848,Q15631013,Iceland / United Kingdom / United States of America,2015,2015-09-10,3.3904,55000000,203427584,"Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures",Baltasar Kormákur,Dario Marianelli,"Jason Clarke, Josh Brolin, Jake Gyllenhaal, Elizabeth Debicki, Keira Knightley","himalaya mountain range, mountain, hiking, snowstorm, based on true story",2026-01-19 01:36:05.016 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,1569144,db5a7eac-3df4-4ea6-8898-1f051635518d,Everest,Album,Soundtrack,1662206.0,461adcda-838a-4ae8-8f32-48729f535dcd,Everest,Official,,,English,Latin,,2015-09-18,2015.0,9.0,18.0,False,False,False,False,film score | soundtrack,film score | soundtrack,Varèse Sarabande,44f4d815-bf54-4f56-b704-72a196c6bd58,soundtrack | classical | reissue | soundtrack label | us,,,2015-09-23 07:24:18.873 -0400,https://www.amazon.de/gp/product/B0146Y5K3M,B0146Y5K3M,present,Official,True,True,False,single_album_film,,3796,3788.0,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Dario Marianelli,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,1312.0,15131.0,https://www.last.fm/music/Dario+Marianelli/Everest,text,2026-01-28 22:11:05.709500+00:00,7.179307969504034,9.62450089845157
